05/02/2006,6879,"CHECK",45.19,,1
06/16/2006,6880,"CHECK",40,,1
05/10/2006,6881,"CHECK",2000,,1
05/08/2006,6882,"CHECK",40.97,,1
06/05/2006,6883,"CHECK",15,,1
05/09/2006,6884,"CHECK",48.2,,1
05/08/2006,6885,"CHECK",75.4,,1
05/11/2006,6886,"CHECK",52.6,,1
05/15/2006,6887,"CHECK",25,,1
05/22/2006,6888,"CHECK",100,,1
05/23/2006,6889,"CHECK",20,,1
05/15/2006,6890,"CHECK",270,,1
06/01/2006,6891,"CHECK",460,,1
06/07/2006,6892,"CHECK",850,,1
05/15/2006,6893,"CHECK",65,,1
05/16/2006,6894,"CHECK",146,,1
05/16/2006,6895,"WASH GAS UTILITYCHECKPAYMT",86,,1
05/15/2006,6896,"DOM VA NC POWER BILLPYMT",85,,1
05/16/2006,6897,"CHECK",15,,1
05/15/2006,6898,"CHECK",9.09,,1
06/15/2006,6899,"CHECK",44,,1
05/19/2006,6900,"CHECK",49.71,,1
06/13/2006,6901,"CHECK",60,,1
05/16/2006,6902,"CHECK",24.33,,1
05/18/2006,6903,"CHECK",19,,1
05/16/2006,6904,"CHECK",16.79,,1
05/19/2006,6905,"CHECK",80,,1
05/18/2006,6906,"CHECK",57,,1
05/22/2006,6907,"CHECK",35,,1
05/19/2006,6908,"CHECK",177,,1
05/19/2006,6909,"CHECK",20,,1
05/19/2006,6910,"CHECK",45.92,,1
05/22/2006,6911,"CHECK",177,,1
05/19/2006,6912,"CHECK",100,,1
05/22/2006,6913,"CHECK",131.51,,1
05/31/2006,6914,"CHECK",606.4,,1
05/31/2006,6915,"CHECK",9.19,,1
06/07/2006,6916,"CHECK",850,,1
06/01/2006,6917,"CHECK",85,,1
06/02/2006,6918,"CHECK",828,,1
06/06/2006,6919,"CHECK",29.5,,1
06/05/2006,6919,"CHECK",29.5,,0
05/30/2006,6920,"AMERICAN EXPRESSCHECK PYMT",1011,,1
05/31/2006,6921,"CHECK",44.75,,1
06/07/2006,6922,"CHECK",40,,1
06/06/2006,6923,"CHECK",120,,1
06/01/2006,6924,"CHECK",69.63,,1
06/02/2006,6925,"CHECK",40,,1
"99/99/9999",6926,"VOID CHECK",0,,1
06/01/2006,6927,"CHECK",17.5,,1
06/22/2006,6928,"CHECK",400,,1
08/10/2006,6929,"CHECK",20,,1
07/24/2006,6930,"CHECK",520,,1
06/08/2006,6931,"CHECK",509,,1
07/27/2006,6932,"CHECK",88,,1
08/24/2006,6933,"CHECK",80,,1
06/14/2006,6934,"CHECK",7.3,,1
06/21/2006,6935,"CHECK",410,,1
"99/99/9999",6936,"VOID CHECK",0,,1
06/15/2006,6937,"CHECK",106.25,,1
06/16/2006,6938,"CHECK",71.99,,1
06/27/2006,6939,"CHECK",89,,1
06/21/2006,6940,"CHECK",39,,1
06/20/2006,6941,"CHECK",65,,1
06/19/2006,6942,"WASH GAS UTILITYCHECKPAYMT",47,,1
06/19/2006,6943,"DOM VA NC POWER BILLPYMT",81,,1
06/19/2006,6944,"CHECK",86.6,,1
06/19/2006,6945,"CHECK",50,,1
08/08/2006,6946,"CHECK",60,,1
06/22/2006,6947,"CHECK",96.65,,1
06/23/2006,6948,"CHECK",276,,1
07/07/2006,6949,"CHECK",520,,1
06/26/2006,6950,"AMERICAN EXPRESSCHECK PYMT",2129,,1
07/21/2006,6951,"CHECK",850,,1
06/26/2006,6952,"CHECK",23.19,,1
07/13/2006,6953,"CHECK",340,,1
07/21/2006,6954,"CHECK",850,,1
06/29/2006,6955,"CHECK",100,,1
07/03/2006,6956,"CHECK",62.95,,1
07/14/2006,6957,"CHECK",200,,1
08/01/2006,6958,"CHECK",200,,1
07/05/2006,6959,"CHECK",138,,1
07/07/2006,6960,"CHECK",369,,1
07/06/2006,6961,"CHECK",280,,1
07/06/2006,6962,"CHECK",120.48,,1
07/06/2006,6963,"CHECK",25,,1
07/12/2006,6964,"CHECK",35.35,,1
08/07/2006,6965,"CHECK",850,,1
07/19/2006,6966,"CHECK",450,,1
07/19/2006,6967,"CHECK",15,,1
07/18/2006,6968,"WASH GAS UTILITYCHECKPAYMT",35,,1
07/18/2006,6969,"DOM VA NC POWER BILLPYMT",131,,1
07/20/2006,6970,"CHECK",76.74,,1
07/18/2006,6971,"AMERICAN EXPRESSCHECK PYMT",2562,,1
07/24/2006,6972,"CHECK",91.18,,1
"99/99/9999",6973,"VOID CHECK",0,,1
08/17/2006,6974,"CHECK",9.95,,1
07/27/2006,6975,"CHECK",122.73,,1
07/26/2006,6976,"CHECK",300,,1
08/02/2006,6977,"CHECK",460,,1
08/07/2006,6978,"CHECK",850,,1
08/01/2006,6979,"CHECK",118,,1
08/02/2006,6980,"CHECK",198,,1
08/04/2006,6981,"CHECK",20,,1
07/31/2006,6982,"CHASE           CHECK PYMT",981,,1
08/04/2006,6983,"CHECK",53.34,,1
08/04/2006,6984,"CHECK",60.9,,1
08/29/2006,6985,"CHECK",198,,1
08/08/2006,6986,"CHECK",200,,1
08/08/2006,6987,"CHECK",60,,1
08/10/2006,6988,"CHECK",270,,1
08/14/2006,6989,"CHECK",81,,1
"99/99/9999",6990,"VOID CHECK",0,,1
08/15/2006,6991,"CHECK",25,,1
08/23/2006,6992,"CHECK",450,,1
09/18/2006,6993,"CHECK",850,,1
08/17/2006,6994,"WASH GAS UTILITYCHECKPAYMT",38,,1
08/17/2006,6995,"DOM VA NC POWER BILLPYMT",185,,1
08/21/2006,6996,"CHECK",151,,1
08/18/2006,6997,"CHECK",15,,1
08/17/2006,6998,"CHECK",128,,1
08/15/2006,6999,"CHECK",13.87,,1
08/18/2006,7000,"CHECK",150,,1
08/24/2006,7001,"CHECK",100,,1
08/22/2006,7002,"CHECK",58.92,,1
08/21/2006,7003,"AMERICAN EXPRESSCHECK PYMT",1466,,1
08/23/2006,7004,"CHECK",353.06,,1
08/25/2006,7005,"CHECK",41.34,,1
08/29/2006,7006,"CHECK",39,,1
08/30/2006,7007,"CHECK",240,,1
08/29/2006,7008,"CHECK",35.84,,1
08/29/2006,7009,"CHECK",62.74,,1
09/06/2006,7010,"CHECK",20,,1
08/31/2006,7011,"CHECK",31.51,,1
09/20/2006,7012,"CHECK",450,,1
09/18/2006,7013,"CHECK",850,,1
08/31/2006,7014,"CHASE           CHECK PYMT",803,,1
08/29/2006,7015,"CHECK",85,,1
10/24/2006,7017,"CHECK",28,,2
09/05/2006,7018,"CHECK",44.37,,1
09/07/2006,7019,"CHECK",48.83,,1
09/13/2006,7020,"CHECK",13.28,,1
09/11/2006,7021,"CHECK",58.62,,1
09/12/2006,7022,"CHECK",134.23,,1
10/03/2006,7023,"CHECK",850,,1
09/14/2006,7024,"CHECK",270,,1
09/20/2006,7025,"CHECK",480,,1
09/15/2006,7026,"CHECK",64,,1
09/14/2006,7027,"WASH GAS UTILITYCHECKPAYMT",28,,1
09/14/2006,7028,"DOM VA NC POWER BILLPYMT",134,,1
09/20/2006,7029,"CHECK",15,,1
09/15/2006,7030,"CHECK",1047,,1
09/25/2006,7031,"CHECK",16,,1
09/13/2006,7032,"CHECK",100,,1
09/22/2006,7033,"CHECK",25,,1
09/21/2006,7034,"CHECK",35,,1
10/12/2006,7035,"CHECK",215,,1
09/18/2006,7036,"CHECK",19.99,,1
11/14/2006,7037,"CHECK",20,,1
09/19/2006,7038,"CHECK",105.87,,1
10/04/2006,7039,"CHECK",200,,1
10/11/2006,7040,"CHECK",15.25,,1
10/03/2006,7041,"CHECK",850,,1
09/29/2006,7042,"CHECK",77.61,,1
09/25/2006,7043,"CHECK",83,,1
09/26/2006,7044,"CHASE CHECK PYMT",1037,,1
09/25/2006,7045,"CHECK",16.78,,1
09/26/2006,7046,"CHECK",61.82,,1
09/28/2006,7047,"CHECK",150,,1
10/02/2006,7048,"CHECK",16.74,,1
10/03/2006,7049,"CHECK",270.75,,1
10/05/2006,7050,"CHECK",63.93,,1
10/20/2006,7051,"CHECK",400,,1
10/12/2006,7052,"CHECK",270,,1
10/26/2006,7053,"CHECK",1700,,1
10/24/2006,7054,"CHECK",1350,,1
10/13/2006,7055,"CHECK",64,,1
10/12/2006,7056,"WASH GAS UTILITYCHECKPAYMT",40,,1
10/16/2006,7057,"CHECK",15,,1
10/11/2006,7058,"CHECK",24,,1
10/16/2006,7059,"CHECK",120.43,,1
01/19/2007,7060,"CHECK",55,,1
10/18/2006,7061,"CHECK",50,,1
10/23/2006,7062,"CHECK",997,,1
11/07/2006,7063,"CHECK",200,,1
10/27/2006,7064,"CHASE CHECK PYMT",3197,,1
10/26/2006,7065,"CHECK",32,,1
11/07/2006,7066,"CHECK",10,,1
11/03/2006,7067,"CHECK",160,,1
11/07/2006,7068,"CHECK",509.96,,1
11/08/2006,7069,"CHECK",1135,,1
11/21/2006,7070,"CHECK",1700,,1
11/08/2006,7071,"CHECK",300,,1
11/08/2006,7072,"DOM VA NC POWER BILLPYMT",250,,1
11/10/2006,7073,"CHECK",155,,1
11/08/2006,7074,"VZ WIRELESS ARC ARC",83,,1
11/09/2006,7075,"CHECK",40,,1
11/10/2006,7076,"CHECK",15,,1
11/20/2006,7077,"CHECK",100,,1
11/05/2006,7078,"VOID CHECK",0,,1
11/17/2006,7079,"CHECK",600,,1
11/15/2006,7080,"CHECK",30,,1
11/21/2006,7081,"WASH GAS UTILITY CHECKPAYMT",73,,1
11/22/2006,7082,"CHECK",65,,1
11/21/2006,7083,"CHECK",731,,1
11/27/2006,7084,"CHECK",160,,1
11/27/2006,7085,"CHASE CHECK PYMT",1463,,1
11/28/2006,7086,"VZ WIRELESS ARC ARC",85,,1
12/13/2006,7087,"CHECK",400,,1
12/13/2006,7088,"CHECK",1135,,1
12/20/2006,7089,"CHECK",1700,,1
12/05/2006,7090,"CHASE           CHECK PYMT",3665,,1
12/05/2006,7091,"DOM VA NC POWER BILLPYMT",90,,1
12/05/2006,7092,"CHECK",300,,1
12/07/2006,7093,"CHECK",60,,1
12/11/2006,7094,"CHECK",590,,1
12/08/2006,7095,"CHECK",21,,1
12/13/2006,7096,"CHECK",20,,1
12/12/2006,7097,"CHECK",20.24,,1
12/20/2006,7098,"CHECK",31.5,,1
12/14/2006,7099,"CHECK",64,,1
12/13/2006,7100,"WASH GAS UTILITYCHECKPAYMT",146,,1
12/15/2006,7101,"CHECK",15,,1
12/21/2006,7102,"CHECK",200,,1
12/22/2006,7103,"CHECK",156.32,,1
12/15/2006,7104,"CHECK",200,,1
12/26/2006,7105,"CHECK",970,,1
12/22/2006,7106,"CHECK",190,,1
12/28/2006,7107,"CHECK",77.61,,1
01/24/2007,7108,"CHECK",150,,1
01/02/2007,7109,"CHECK",272.86,,1
01/30/2007,7110,"CHECK",1700,,1
01/03/2007,7111,"CHECK",1085,,1
01/08/2007,7112,"VZ WIRELESS ARC ARC",87,,1
01/08/2007,7113,"CHASE           CHECK PYMT",50,,1
01/05/2007,7114,"DOM VA NC POWER BILLPYMT",108,,1
01/05/2007,7115,"CHECK",270,,1
01/05/2007,7116,"CHECK",31.5,,1
01/04/2007,7117,"WAL-MART 7 ECA  PURCHASE",89.52,,1
01/05/2007,7118,"CHECK",46.23,,1
01/19/2007,7119,"CHECK",200,,1
01/11/2007,7120,"CHASE           CHECK PYMT",3555,,1
01/10/2007,7121,"CHECK",500,,1
02/13/2007,7122,"CHECK",11.5,,1
01/25/2007,7123,"CHECK",80,,1
01/18/2007,7124,"CHECK",160,,1
01/19/2007,7125,"WASH GAS UTILITYCHECKPAYMT",162,,1
01/19/2007,7126,"CHECK",65,,1
01/19/2007,7127,"CHECK",1126,,1
01/24/2007,7128,"CHECK",15,,1
01/30/2007,7129,"CHECK",5,,1
03/02/2007,7130,"CHECK",20,,1
02/21/2007,7131,"CHECK",189,,1
04/25/2007,7132,"CHECK",668,,1
01/24/2007,7133,"WATSON SALSBURY EFT",20,,1
01/24/2007,7134,"CHECK",5.2,,1
02/05/2007,7135,"CHASE           CHECK PYMT",66,,1
02/05/2007,7136,"VZ WIRELESS ARC ARC",87,,1
02/13/2007,7137,"CHECK",60,,1
02/08/2007,7138,"CHECK",22.8,,1
02/21/2007,7139,"CHECK",189,,1
02/08/2007,7140,"CHECK",100,,1
02/13/2007,7141,"CHECK",185,,1
02/13/2007,7142,"CHECK",202.61,,1
02/14/2007,7143,"DOM VA NC POWER BILLPYMT",95,,1
02/16/2007,7144,"CHECK",15,,1
02/14/2007,7145,"CHECK",300,,1
02/14/2007,7146,"WASH GAS UTILITYCHECKPAYMT",216,,1
02/20/2007,7147,"CHECK",62,,1
02/15/2007,7148,"CHECK",169,,1
02/21/2007,7149,"CHECK",1186,,1
02/15/2007,7150,"CHASE           CHECK PYMT",1907,,1
02/14/2007,7151,"CHECK",1187,,1
02/20/2007,7152,"CHECK",100,,1
02/22/2007,7153,"CHECK",83.63,,1
03/02/2007,7154,"CHECK",400,,1
02/26/2007,7155,"CHECK",50.84,,1
03/12/2007,7156,"CHECK",116,,1
03/09/2007,7157,"CHECK",110,,1
03/07/2007,7158,"CHECK",1032,,1
03/20/2007,7159,"CHECK",1700,,1
02/20/2007,7160,"CHECK",281.92,,1
03/06/2007,7161,"DOM VA NC POWER BILLPYMT",106,,1
03/05/2007,7162,"VZ WIRELESS ARC ARC",118,,1
03/05/2007,7163,"CHASE           CHECK PYMT",51,,1
03/05/2007,7164,"CHASE           CHECK PYMT",2000,,1
03/06/2007,7165,"CHECK",350,,1
05/14/2007,7166,"CHECK",61.95,,1
03/12/2007,7167,"CHECK",12,,1
03/28/2007,7168,"CHECK",168,,1
03/28/2007,7169,"CHECK",90,,1
03/15/2007,7170,"CHECK",135,,1
03/19/2007,7171,"CHECK",80,,1
03/13/2007,7172,"CHECK",14,,1
03/16/2007,7173,"CHECK",19.13,,1
03/21/2007,7174,"CHECK",23.44,,1
03/05/2007,7175,"VOID CHECK",0,,1
03/16/2007,7176,"CHECK",20,,1
03/20/2007,7177,"CHECK",35.23,,1
03/23/2007,7178,"CHECK",5.62,,1
03/22/2007,7179,"WASH GAS UTILITYCHECKPAYMT",242,,1
03/23/2007,7180,"CHECK",62,,1
03/26/2007,7181,"CHECK",78.12,,1
03/26/2007,7182,"CHECK",15,,1
03/23/2007,7183,"CHECK",1028,,1
03/22/2007,7184,"VZ WIRELESS ARC ARC",90,,1
04/13/2007,7185,"CHECK",64,,1
04/25/2007,7186,"CHECK",40,,1
03/27/2007,7187,"CHECK",35,,1
03/22/2007,7188,"VOID CHECK",0,,1
03/26/2007,7188,"WAL-MART 7 ECA  PURCHASE",14.97,,0
03/26/2007,7189,"WAL-MART 7 ECA  PURCHASE",62.21,,1
03/22/2007,7189,"VOID CHECK",0,,0
03/29/2007,7190,"CHECK",30,,1
04/24/2007,7191,"CHECK",67,,1
04/10/2007,7192,"CHECK",1050,,1
04/10/2007,7193,"CHECK",1700,,1
04/04/2007,7194,"CHECK",300,,1
04/05/2007,7195,"CHASE           CHECK PYMT",50,,1
04/05/2007,7196,"CHASE           CHECK PYMT",1910,,1
04/04/2007,7197,"DOM VA NC POWER BILLPYMT",95,,1
04/05/2007,7198,"CHECK",53.04,,1
04/06/2007,7199,"CHECK",143.92,,1
04/26/2007,7200,"CHECK",52,,1
04/26/2007,7201,"CHECK",67,,1
04/06/2007,7202,"CHECK",60,,1
